Date,ADRD,ADRU,DAX,DBEU,DBEZ,DBGR,DBUK,DFE,DXGE,EDEN,EDOM,EFNL,EIRL,ENOR,EPV,EUDG,EUDV,EUFN,EUMV,EURL,EURZ,EUSC,EWD,EWG,EWGS,EWI,EWK,EWL,EWN,EWO,EWP,EWQ,EWU,EWUS,EZU,FDD,FEP,FEU,FEUZ,FEZ,FGM,FKU,FSZ,GREK,GRMY,GVAL,GXF,HEDJ,HEWG,HEWI,HEWL,HEWP,HEWU,HEZU,HFXE,IEUR,IEUS,IEV,NORW,OEUR,PGAL,SCID,SMEZ,UPV,VGK,WBIA
2016-10-31,18.06721305847168,17.44709014892578,23.22583770751953,22.820180892944336,24.08806610107422,22.706497192382812,18.16135597229004,49.453670501708984,25.149702072143555,50.81073760986328,20.79079246520996,30.139888763427734,35.044532775878906,20.063627243041992,54.144866943359375,20.034339904785156,33.17510223388672,16.181617736816406,20.30716896057129,18.435501098632812,19.051156997680664,23.55692481994629,25.466562271118164,24.756954193115234,40.46444320678711,20.970674514770508,16.809316635131836,27.699371337890625,23.256132125854492,15.476201057434082,25.178565979003906,22.90766143798828,27.167421340942383,31.107664108276367,32.28373336791992,10.673345565795898,27.49555015563965,27.267066955566406,30.877349853515625,30.740100860595703,35.0605354309082,29.84678077697754,38.42322540283203,6.824008941650391,17.417306900024414,18.743345260620117,17.33474349975586,51.66888427734375,23.082332611083984,12.264161109924316,20.081531524658203,18.078094482421875,20.16631507873535,23.742765426635742,15.65636920928955,37.34619903564453,40.654048919677734,35.81337356567383,9.962035179138184,20.29905891418457,8.754204750061035,19.895448684692383,44.10463333129883,34.86750793457031,43.90067672729492,20.375141143798828
2016-11-30,18.011568069458008,17.206439971923828,22.351696014404297,22.687559127807617,23.916959762573242,22.58146858215332,17.83399200439453,48.35078811645508,25.13072967529297,46.98575973510742,20.37396812438965,29.34353256225586,35.21870040893555,20.04483413696289,56.6804084777832,19.44171905517578,32.72300338745117,16.382179260253906,19.375646591186523,17.059425354003906,19.051156997680664,23.127050399780273,25.420324325561523,23.72501564025879,37.98312759399414,20.21773910522461,16.08623504638672,27.069190979003906,22.353626251220703,15.146719932556152,23.087228775024414,22.336162567138672,27.221755981445312,31.618083953857422,30.9976749420166,10.534611701965332,27.062774658203125,26.577232360839844,29.508888244628906,29.616958618164062,33.054603576660156,29.9215145111084,38.45218276977539,7.433295726776123,17.877458572387695,17.903671264648438,16.832550048828125,51.16475296020508,22.93920135498047,12.27789306640625,20.18323516845703,17.238523483276367,19.706138610839844,23.619943618774414,15.299774169921875,36.552791595458984,39.71871566772461,34.92108917236328,9.907991409301758,19.323352813720703,8.194291114807129,19.241567611694336,42.05516052246094,32.68528366088867,42.87343215942383,22.72748374938965
2016-12-30,18.67786979675293,17.94400978088379,23.896955490112305,24.000730514526367,25.658279418945312,24.23565101623535,18.69200325012207,51.042884826660156,27.028104782104492,49.03540802001953,21.40558624267578,30.839008331298828,36.510589599609375,20.657020568847656,51.35975646972656,20.247961044311523,33.686275482177734,17.374082565307617,20.03438377380371,19.499277114868164,19.527437210083008,24.938282012939453,26.57154083251953,25.310333251953125,39.649227142333984,22.71314811706543,16.59560203552246,28.146577835083008,23.239484786987305,15.614328384399414,24.94431495666504,23.583009719848633,28.177087783813477,31.997962951660156,32.93251419067383,11.053342819213867,28.07257843017578,28.004688262939453,31.488130569458008,31.680274963378906,34.88777160644531,30.55674934387207,39.38839340209961,7.44527006149292,17.877458572387695,18.922082901000977,17.66040802001953,54.80560302734375,24.665353775024414,13.87203598022461,21.043630599975586,18.713594436645508,20.7166748046875,25.291444778442383,16.184545516967773,38.3129997253418,41.67750930786133,36.72804641723633,10.237203598022461,20.277109146118164,8.630364418029785,19.94864845275879,44.5257453918457,35.79038619995117,44.98337173461914,22.860475540161133
2017-01-31,19.070693969726562,18.39238166809082,24.715734481811523,24.076414108276367,25.686992645263672,24.591489791870117,18.728870391845703,53.07077407836914,27.369630813598633,51.81462860107422,22.114269256591797,31.063968658447266,37.50288772583008,21.79671859741211,48.15538787841797,20.95673179626465,33.559879302978516,18.04302215576172,20.36860466003418,21.207170486450195,20.55775260925293,25.27913475036621,28.20856475830078,26.294836044311523,41.71588134765625,22.27220916748047,16.87993621826172,29.35995864868164,23.807241439819336,16.483366012573242,25.857025146484375,23.90802764892578,28.874858856201172,33.318634033203125,33.63685607910156,11.099903106689453,29.32281494140625,28.650949478149414,32.73771667480469,32.21049880981445,36.452205657958984,31.341449737548828,40.98091506958008,7.235005855560303,20.236970901489258,20.064903259277344,18.479658126831055,54.83424377441406,25.047168731689453,13.298242568969727,21.318944931030273,18.996337890625,20.8356876373291,25.23439598083496,16.581214904785156,39.46173095703125,43.18025588989258,37.702789306640625,10.821391105651855,20.61001968383789,8.5469331741333,20.545419692993164,46.1688346862793,37.7995719909668,46.315792083740234,23.010189056396484
2017-02-28,19.388694763183594,18.766019821166992,24.83950424194336,24.662948608398438,26.22293472290039,25.072357177734375,19.281890869140625,53.34177780151367,27.86294937133789,51.46842575073242,21.83795738220215,31.354555130004883,38.135231018066406,21.340837478637695,47.596370697021484,21.3781681060791,34.6609992980957,17.566516876220703,20.751922607421875,21.49995231628418,20.55775260925293,25.810209274291992,28.032838821411133,26.304391860961914,42.18470764160156,22.187772750854492,16.93680191040039,29.656139373779297,24.4904727935791,16.436132431030273,25.687654495239258,23.812435150146484,29.297191619873047,33.69596862792969,33.70347595214844,11.2023344039917,29.428606033325195,28.94129753112793,32.390769958496094,32.3714485168457,36.50979232788086,31.687091827392578,41.80130386352539,7.368810176849365,19.590797424316406,20.196046829223633,18.367942810058594,56.906166076660156,25.543529510498047,13.468085289001465,21.984882354736328,19.211671829223633,21.38495635986328,25.785863876342773,16.6385555267334,39.70654296875,43.750919342041016,37.94883728027344,10.589570999145508,20.941207885742188,8.769413948059082,20.781789779663086,46.464969635009766,38.05913162231445,46.58791732788086,23.521373748779297
2017-03-31,19.81158447265625,19.31517791748047,26.020071029663086,25.599517822265625,27.69677734375,26.091793060302734,19.586050033569336,55.192108154296875,28.868558883666992,53.27635955810547,23.39944839477539,32.760589599609375,38.97187042236328,20.84697151184082,43.45364761352539,22.263166427612305,35.84022521972656,18.620323181152344,21.55443000793457,24.418012619018555,20.55775260925293,27.306875228881836,29.19817543029785,27.480060577392578,44.53839874267578,24.14855194091797,17.780324935913086,30.554229736328125,25.799196243286133,17.163476943969727,28.613977432250977,25.341938018798828,29.88478660583496,34.51667404174805,35.787940979003906,11.525618553161621,30.771678924560547,30.337575912475586,34.571502685546875,34.48440170288086,37.96833419799805,32.67899703979492,43.29730987548828,7.6077470779418945,20.81460952758789,20.645679473876953,18.963760375976562,60.05821990966797,26.564889907836914,14.601901054382324,22.650819778442383,21.321027755737305,21.687057495117188,27.269119262695312,17.277454376220703,41.40139389038086,45.21562194824219,39.60496139526367,10.385568618774414,21.941593170166016,9.51101303100586,21.691326141357422,49.49321746826172,41.75064468383789,48.65189743041992,23.28663444519043
2017-04-28,20.131731033325195,19.748167037963867,26.73412322998047,26.025230407714844,28.456668853759766,26.418781280517578,19.475444793701172,59.05162811279297,29.181623458862305,57.2095832824707,23.472885131835938,35.15084457397461,41.00510025024414,20.97043800354004,40.019683837890625,23.460712432861328,37.719486236572266,19.500024795532227,22.271968841552734,27.11160659790039,20.55775260925293,28.455923080444336,30.62247657775879,28.368982315063477,47.06431198120117,24.814655303955078,18.424816131591797,31.758056640625,27.021316528320312,18.504819869995117,30.03479766845703,26.7854061126709,30.389751434326172,37.07311248779297,37.34890365600586,11.842924118041992,32.60160827636719,31.177927017211914,36.2090950012207,35.88844299316406,39.46708297729492,34.54502868652344,45.58475112915039,8.190752029418945,21.372669219970703,21.376333236694336,19.95989227294922,61.999271392822266,26.8798885345459,14.716660499572754,23.401676177978516,21.97358512878418,21.311721801757812,27.9251766204834,17.862171173095703,43.02561569213867,48.2686767578125,41.02449035644531,10.394842147827148,22.64905548095703,9.631523132324219,22.873180389404297,51.99605941772461,45.12491989135742,50.548160552978516,23.779993057250977
2017-05-31,20.950937271118164,20.689453125,27.914690017700195,26.782052993774414,29.055776596069336,26.822710037231445,20.231237411499023,61.51873779296875,29.72711753845215,60.18113327026367,25.978984832763672,37.231773376464844,42.46436309814453,21.521291732788086,36.26628112792969,24.75821304321289,39.550819396972656,20.068164825439453,23.85810089111328,31.00560760498047,22.07406997680664,29.21874237060547,31.491857528686523,29.649791717529297,51.12109375,26.146860122680664,19.211469650268555,33.37270736694336,28.339662551879883,19.98784828186035,31.39915657043457,28.09503936767578,31.776113510131836,37.53534698486328,39.19540786743164,12.64551830291748,34.02702331542969,32.915283203125,38.089759826660156,37.510684967041016,41.78246307373047,35.20142364501953,48.11347961425781,8.821545600891113,22.61606216430664,21.985212326049805,20.965335845947266,62.43912887573242,27.29988670349121,15.07470703125,24.036327362060547,22.31999397277832,22.37364387512207,28.46713638305664,18.44688606262207,45.120643615722656,50.20893859863281,42.95505905151367,10.710118293762207,24.031660079956055,10.71611213684082,23.969655990600586,55.167598724365234,48.9029541015625,53.029335021972656,23.26689910888672
2017-06-30,20.930335998535156,20.598892211914062,27.806598663330078,26.254335403442383,28.402006149291992,26.309526443481445,19.958641052246094,61.319908142089844,29.19162940979004,61.031410217285156,26.218656539916992,37.5902099609375,42.693180084228516,21.422470092773438,36.5457878112793,24.377071380615234,39.08794403076172,20.620088577270508,23.561813354492188,30.361486434936523,21.725122451782227,28.831806182861328,32.0767707824707,29.490856170654297,50.434486389160156,26.55021858215332,18.891340255737305,33.47727584838867,28.176198959350586,20.361957550048828,31.190542221069336,27.96343421936035,31.275876998901367,36.85515213012695,38.98556900024414,12.445720672607422,33.852935791015625,32.60648727416992,37.97820281982422,37.12110900878906,42.20814514160156,34.25113296508789,47.82277297973633,9.662603378295898,22.1001033782959,22.403223037719727,21.151527404785156,60.66716766357422,26.71761703491211,15.08388900756836,24.161470413208008,21.861236572265625,21.82437515258789,27.868127822875977,18.286855697631836,44.872520446777344,50.11296844482422,42.717777252197266,10.673026084899902,23.587051391601562,10.428742408752441,23.920223236083984,55.17954635620117,48.06659698486328,52.757015228271484,23.851680755615234
2017-07-31,21.493955612182617,21.057493209838867,28.137386322021484,26.34063720703125,28.436071395874023,25.764251708984375,19.958641052246094,64.01863098144531,28.804983139038086,64.1282730102539,27.581878662109375,38.178466796875,43.075592041015625,23.855520248413086,34.619171142578125,24.803258895874023,39.32695388793945,21.823083877563477,23.917646408081055,32.957489013671875,21.725122451782227,28.9882869720459,32.29427719116211,29.91952896118164,53.879364013671875,28.42210578918457,20.04854393005371,33.633392333984375,29.939037322998047,21.90540313720703,32.415748596191406,28.62459945678711,32.01718521118164,38.40192794799805,40.24223327636719,12.655214309692383,35.24481964111328,33.17313766479492,39.80907440185547,38.32727813720703,43.83415603637695,35.72297668457031,48.901405334472656,9.729506492614746,22.390880584716797,23.627803802490234,21.756656646728516,60.35569763183594,26.166671752929688,15.621915817260742,24.25506591796875,21.94668960571289,22.0587158203125,27.8391170501709,18.553956985473633,46.13626480102539,52.183353424072266,43.8647575378418,11.85994815826416,23.81245231628418,10.901511192321777,24.720109939575195,57.61496353149414,50.9986572265625,54.24959945678711,23.549758911132812
2017-08-31,21.302898406982422,20.88551902770996,28.266403198242188,26.407758712768555,28.450674057006836,25.686355590820312,20.320682525634766,63.885589599609375,28.853317260742188,65.93963623046875,27.451156616210938,38.38097381591797,42.9481201171875,24.33049774169922,34.43948745727539,25.08188247680664,39.00666046142578,21.306171417236328,24.061901092529297,32.752540588378906,21.725122451782227,28.875816345214844,32.83330154418945,29.968244552612305,55.57276916503906,28.928279876708984,19.874961853027344,33.47727584838867,29.841642379760742,21.982093811035156,32.016841888427734,28.877397537231445,31.754446029663086,38.077293395996094,40.43556594848633,12.579033851623535,35.54655456542969,32.98105239868164,40.352455139160156,38.375518798828125,45.12912368774414,35.457096099853516,49.24460983276367,9.815523147583008,22.723756790161133,24.09295654296875,22.119731903076172,60.083168029785156,26.11798095703125,15.847911834716797,23.95827293395996,21.59682846069336,22.367950439453125,27.81981086730957,18.42422103881836,46.107547760009766,52.06779861450195,43.82620620727539,12.101041793823242,23.896282196044922,11.031291007995605,24.633831024169922,58.492645263671875,50.87368392944336,54.287872314453125,22.645980834960938
2017-09-29,21.96108055114746,21.533798217773438,29.801029205322266,27.174869537353516,29.725746154785156,27.273494720458984,20.116455078125,66.40364074707031,30.754453659057617,66.13440704345703,28.651111602783203,39.04637908935547,45.3798828125,25.251373291015625,32.27329635620117,25.83850860595703,40.391014099121094,22.067440032958984,24.321561813354492,35.807228088378906,23.269628524780273,30.1240291595459,33.93026351928711,31.595258712768555,58.58219528198242,29.950176239013672,20.42463493347168,34.1797981262207,30.572101593017578,22.45183753967285,32.04533767700195,30.044160842895508,32.70219802856445,39.82456970214844,41.87589645385742,13.031679153442383,36.775169372558594,34.231956481933594,41.66102600097656,39.940242767333984,46.973365783691406,36.49876022338867,50.37227249145508,9.041367530822754,23.51679039001465,24.04568099975586,22.52004623413086,62.993736267089844,27.7442684173584,16.525896072387695,24.519901275634766,21.776487350463867,22.049345016479492,29.06504249572754,19.084280014038086,47.562767028808594,54.1285514831543,45.175594329833984,12.56468391418457,24.220993041992188,11.615300178527832,25.506515502929688,60.73528289794922,54.257572174072266,56.030677795410156,23.98771858215332
2017-10-31,22.114856719970703,21.572254180908203,30.551851272583008,27.759790420532227,30.44601821899414,28.208251953125,20.459928512573242,66.2507095336914,31.849416732788086,66.63107299804688,28.6697940826416,37.947021484375,45.61521911621094,25.280454635620117,31.993783950805664,26.036930084228516,40.71211624145508,21.757295608520508,24.465818405151367,36.08049392700195,23.493188858032227,30.61417007446289,33.646568298339844,32.21878433227539,59.617591857910156,29.568159103393555,20.598215103149414,33.691932678222656,30.874025344848633,22.864065170288086,32.14031219482422,30.520587921142578,32.89925765991211,40.578857421875,42.368896484375,13.079448699951172,37.31153106689453,34.24156951904297,42.0542106628418,40.32754135131836,48.03513717651367,37.36116027832031,50.43111038208008,8.859776496887207,23.761550903320312,23.950376510620117,22.222139358520508,64.65864562988281,28.69861602783203,16.582395553588867,24.967378616333008,22.192537307739258,22.555362701416016,29.8372802734375,19.35239601135254,47.6680793762207,54.67744445800781,45.40692138671875,12.527592658996582,24.130043029785156,11.568950653076172,25.560441970825195,60.4398193359375,55.09393310546875,56.29003143310547,24.95832061767578
2017-11-30,22.345518112182617,21.68760871887207,30.479095458984375,27.270755767822266,29.852277755737305,27.84798240661621,20.16286849975586,65.78233337402344,31.513029098510742,64.6541519165039,28.833248138427734,37.937374114990234,45.428916931152344,24.311111450195312,31.943872451782227,25.89297866821289,40.060176849365234,21.841880798339844,24.31194496154785,35.79747009277344,23.612741470336914,30.378902435302734,32.41720962524414,32.3844108581543,60.65298843383789,29.61591339111328,20.328201293945312,34.131011962890625,30.70845603942871,23.036623001098633,31.950359344482422,30.491422653198242,32.86172103881836,40.65524673461914,42.2625617980957,13.108110427856445,37.25302505493164,34.308860778808594,42.61310958862305,40.0757942199707,49.71626663208008,37.006614685058594,50.73508834838867,8.716414451599121,23.634273529052734,23.6263370513916,21.626319885253906,62.89638137817383,28.309085845947266,16.24434471130371,25.17741584777832,21.6346492767334,22.143051147460938,29.19053077697754,19.27579116821289,47.8691291809082,54.4848518371582,45.339447021484375,12.08249568939209,24.364105224609375,11.272311210632324,25.64133071899414,61.0307502746582,54.34408950805664,56.26121520996094,25.186115264892578
2017-12-29,22.726654052734375,22.12975311279297,30.644004821777344,27.504648208618164,29.666255950927734,27.772598266601562,20.925430297851562,67.73785400390625,31.396026611328125,66.39016723632812,29.104331970214844,38.16813659667969,47.3978271484375,25.195484161376953,30.925661087036133,26.25412940979004,40.95342254638672,22.0543212890625,24.650205612182617,37.307315826416016,23.58623504638672,30.48673439025879,32.379188537597656,32.2508430480957,62.29364776611328,29.231721878051758,20.52853775024414,34.716453552246094,31.078386306762695,23.80679702758789,31.67375373840332,30.447622299194336,34.24632263183594,42.291748046875,42.11747741699219,13.117664337158203,38.247432708740234,34.67023849487305,43.04453659057617,39.53885269165039,50.33563232421875,38.20439529418945,51.715667724609375,10.036216735839844,23.88882827758789,24.505016326904297,21.904756546020508,62.20857620239258,28.003463745117188,15.952913284301758,25.447423934936523,21.324182510375977,23.214887619018555,28.89777374267578,19.549713134765625,48.5438346862793,56.28269958496094,45.84989929199219,12.539695739746094,24.629684448242188,11.358501434326172,26.188011169433594,62.1209602355957,56.34366226196289,57.1222038269043,24.913747787475586
