,ADRD,ADRU,DAX,DBEU,DBEZ,DBGR,DBUK,DDEZ,DEZU,DFE,DXGE,EDEN,EDOM,EFNL,EIRL,ENOR,EPV,EUDG,EUDV,EUFN,EUMV,EURL,EURZ,EUSC,EWD,EWG,EWGS,EWI,EWK,EWL,EWN,EWO,EWP,EWQ,EWU,EWUS,EZU,FDD,FEP,FEU,FEUZ,FEZ,FGM,FIEE,FKU,FSZ,GREK,GRMY,GSEU,GVAL,GXF,HEDJ,HEWG,HEWI,HEWL,HEWP,HEWU,HEZU,HFXE,IEUR,IEUS,IEV,JPEH,JPEU,NORW,OEUR,PGAL,RFEU,SCID,SMEZ,UPV,VGK,WBIA
2016-05-31,-0.0038384742986842246,-0.005852163505414398,-0.015442260635445737,0.01709203313286234,0.024794973618379235,0.020995082259909204,0.0023113408451278517,-0.0026384203360330094,0.002200495043677586,0.017434352696373834,0.029504714788240793,0.02284716308515944,-0.005337019697467249,0.0033563617405736323,0.017122251973899827,-0.027583470819267153,0.002332111070871834,-0.0035904478182124944,0.0029621124537433374,-0.006212568621513759,0.001715471097923471,-0.02599690145525224,-0.00037588409505118214,0.03016631188818697,-0.022861996645445082,-0.01180900550035735,0.022904718005166913,-0.04441982991495119,0.019148439397393968,-0.002661905926134467,0.007307525537024073,-0.05085042820805108,-0.03157123862276079,-0.0023953398484868327,-0.012020912022297492,0.022841177383676303,-0.03665422126401352,-0.01068146543659565,0.003009222273213652,-0.004535703905558686,-0.001626201664114868,-0.0065320661018922754,-0.01139936500912142,-0.011185071585849138,0.015637073709735105,-0.009459241719494638,0.07093605131366254,-0.00037588409505118214,-0.0037265832433477364,-0.03816648383976817,-0.0142534354191165,0.023111434984295354,0.01891388474875222,-0.014863334605140777,0.03671552897867292,-0.002542985247746543,0.003966677596626278,0.02056749596216778,0.004897285356125991,-0.0048552737065473694,0.01581442085903717,-0.008807547774229207,-0.005455079872640156,-0.0021326040041252936,-0.02614930890973588,-0.0101207606775644,-0.018833849195332486,-0.009161472867323828,0.002572949447396944,-0.0053234652098400614,-0.009746784932905594,-0.005388195704741028,0.02836625665426662
2016-06-30,-0.017255586005866186,-0.033027310563692014,-0.05271884046837627,-0.010927333620391444,-0.05438187144584128,-0.049541910927790256,0.04473051439316911,0.008230311508054866,-0.07327410408487,-0.10007705559735558,-0.05109624351484354,-0.04470348925980383,-0.10697218791172258,-0.004087133765650175,-0.11029673759237879,-0.0029370633553235104,0.025888009432455172,-0.022557719473291882,-0.0119486921576899,-0.13107519632764153,-0.01732262125630779,-0.18489727336781592,-0.21979398108240444,-0.06688830369561327,-0.038178782826929214,-0.0502610087040084,-0.052162722042847554,-0.09490816173727701,-0.0231403179305808,-0.003734679318944112,-0.05757909950518303,-0.06467603134380073,-0.08780705787554544,-0.05061124075281209,-0.03519228694674226,-0.12365363413518093,-0.027360931129693067,-0.027800830611520944,-0.06370696401769438,-0.021807275852657515,-0.06017334714812084,-0.056434381394767974,-0.047655097759702225,-0.04509255107509591,-0.1341699314409357,-0.024981125408793048,-0.140654112474499,-0.26004525306582615,-0.04171674948015114,-0.0012440903196168085,-0.03698671285689459,-0.0372308619368803,-0.046657416575681454,-0.07389983271695144,-0.03431910188406517,-0.0822269301252202,0.04801820203930274,-0.05049759563427714,-0.03478567164916524,-0.043247080629711165,-0.08787909002216054,-0.03278784163704018,-0.0035614154123686514,-0.02805271862936376,-0.008901508315181883,0.004105178843602841,-0.06868913014957667,-0.03859225171289249,-0.06045936810121311,-0.08932353549832417,-0.11084260749199126,-0.041131384483997446,-0.010399031911446754
2016-07-29,0.035477845824997134,0.04108865214480262,0.06521903015607333,0.03137233828639263,0.044200660484607246,0.060814224090413704,0.025423149261488476,-0.048310036729516614,0.016010286028315557,0.06347273803977505,0.05633475219622497,0.03355910354466185,0.06260517163003576,0.05281092878070459,0.03743907099557919,-0.0063087303356480495,-0.07407088472128065,0.03729009075771228,0.019375517339619064,0.03783896868577852,0.012622651232385929,0.10226246989686283,0.07606453814510239,0.05869518297223353,0.024465825427207655,0.06611574903624162,0.0695044571819321,0.030936814674553004,0.0250123093413408,0.018492207566463303,0.03977012824675308,0.0694521803141448,0.050834310349945344,0.046818291058062345,0.01457081755426759,0.04175453768590498,0.04793666611924374,0.011532974624468784,0.054090995865494484,0.019028965683171917,0.05285593938788846,0.04451074561385826,0.06347999900746149,0.0457965583171529,0.03689181124041485,0.025256994561990487,0.03832533605209609,0.09082153980000718,0.04353669855023368,0.040692781744324336,0.025905281334098973,0.04748690189022153,0.05983051970305575,0.019588046021838723,0.03928737507561797,0.04379497798641996,0.022626336315309636,0.04102320291581707,0.024193239172486614,0.03327905546047871,0.05653479082327739,0.03029679563886889,-0.003680380484328394,0.012182238937779255,-0.0051526877664511694,0.011269098308910097,0.06653769191136183,0.049177294085145595,0.03857853183162474,0.06122284997744898,0.07405287156837992,0.03431852657955026,0.04284663630861285
2016-08-31,0.0004710248234025549,-0.004046536938686729,0.022402526945208834,0.010924979345200647,0.013301683910574846,0.02481882112206213,0.017817383115393826,0.03899613824658643,0.06434191840786019,0.004820856399323059,0.024372134833726466,-0.01588428011989773,0.010488397211642964,0.00794986315529056,0.042624147684557245,0.007422314878774872,-0.017182845691741888,-0.008137572290522588,-0.01731371575824947,0.06206579306352866,-0.012503657883995434,0.016050831173190838,-0.0005181590530227709,-0.00010807856408656669,0.01838092244681455,0.021303422095056757,0.006222650799463603,0.008414133340525876,3.208705085611108e-05,-0.001510716761516817,0.031027762726173025,0.029150647046259914,0.008616803089150249,-0.0038567956958314165,0.010374007988258604,0.019557028082321404,0.010708571244792964,0.0003231844730826605,0.013349404900653061,-0.002816535519327368,0.027883291058687032,0.008074325398952586,0.009802817032601219,-0.008326751786375874,0.013971520509314717,0.010593009274241005,-0.021812554482239732,0.006773446089580304,-0.0043184979488957165,0.011581003954339586,-0.021390555559741342,0.014394143055605824,0.02420308245116165,0.01276255675470761,0.0011948337625602434,0.013459186183286675,0.017468746179612582,0.014252811376474828,0.021356638440463982,0.0038893287170780333,0.009706346068432126,0.004357348627932023,-0.0005181590530227709,0.01260108003681859,0.004268841324441386,-0.00560003567491818,0.003463933926979079,-0.004775537977159017,0.010146796530706936,0.010376842933164987,0.019273981767963466,0.006313676062580154,-0.01313127042068718
2016-09-30,0.003461838219033009,-0.006195880931786135,0.0003042512797266639,0.00613627752746293,0.0035133620811036437,-0.0034782614510975307,0.021697079752974302,0.01297928273367499,-0.028667536649324754,0.0178239056459657,-0.0020354763739086623,-0.01521587768608379,-0.0010348051451419815,0.03279142520499678,-0.023615495082142224,0.060066657146980784,-0.02456951175012445,0.008971073280832575,-0.005658214038517295,-0.009157392044390034,0.0034032551267062505,0.017241101922947477,0.012639013607861793,0.0052403000677656575,0.01735264144044457,0.0017920741478842928,0.021900538530405633,-0.024399590621507983,0.03746097038848051,0.01175801091208517,0.008356422558641663,0.044966105957271685,0.011573707688928403,0.011647238613622601,0.0039405678460981974,0.008096436102008608,0.007685165204067701,-0.0010972208273933859,0.01376659041315964,-6.224062422377497e-05,-0.001321144702624344,0.000883201646244336,0.008055904194370411,0.00513734287901868,-0.009552348394901267,0.028475840219141846,-0.023614359585800715,-0.026110624141544636,0.011967077962025563,0.022135501007508385,-0.0014649758008070668,0.0024590523790468666,-0.003407691986780259,-0.026139730956191043,0.0003589430520913872,0.008551905827062223,0.016410452221864658,0.002334507733302349,0.002914448499841571,0.008524049578939819,0.025144605197832792,0.005633117865342374,-0.0004959808769641194,0.014043315832865666,0.06143848644477745,-0.007159110273167735,-0.019336283440960278,0.018470279887903063,0.0065250462373831475,0.021921675303100185,0.009732650419326694,0.0073865814784945805,-0.017633815654905738
2016-10-31,-0.034704857049302595,-0.032837354011207576,-0.012106840970803945,0.0002626552634290569,0.01186660720602184,0.008888648933834453,-0.00010269384104477641,-0.013053544493265123,0.016330792240246472,-0.03592532687552319,0.01131379860816617,-0.048391064875710876,0.004133245392449636,-0.06639188507929417,-0.0475823790397073,-0.008869022527294712,0.07033162188248698,-0.05972945397813145,-0.08323519208061725,0.033853031023556746,-0.059205646920424404,-0.11026084520958002,0.0328994139065204,0.00931088158748783,-0.05311829586900951,-0.014209584478253712,-0.042516358059870085,0.023069382048082954,-0.05138921968703536,-0.050897026858016226,-0.023645496990781778,0.006836948972310575,0.022966058433039782,-0.005063255646948206,-0.05351684081532615,-0.07883526487657455,-0.010655390729020664,-0.024189533939731556,-0.0320011927765671,-0.03355393015602581,0.00451818571311513,-0.006309336444310976,-0.026106772106712306,-0.07333602076503942,-0.0684486687341761,-0.03376485381053207,0.013408347362495743,0.01663191966848787,-0.037710821939966555,0.028147428887985715,-0.06258793855808686,0.01027491457723273,0.009082232504807886,0.044521303028860926,-0.03007065317796731,0.04484795213867754,0.005410817274830837,0.013195845222681912,-0.01171141389859709,-0.03337039710411638,-0.05643086545458431,-0.03223899695066479,0.05714942201699724,-0.04598824390236056,-0.007690344398856075,-0.06253127507854339,-0.004554968540943616,-0.01217238275629362,-0.035794417570437664,-0.022775353249165353,-0.05840628561025751,-0.03579171582815588,-0.05222717586341541
2016-11-30,-0.003607381541079424,-0.014315134670482288,-0.03814664662948608,-0.006337693921160903,-0.007628804567102909,-0.006032541260364566,-0.018545278714069524,-0.022704325468309472,-0.016220996806698862,-0.02281930243090169,-0.0012830265782617367,-0.07576992320013343,-0.020567411401914315,-0.026937711500671924,0.004438325628847384,-0.0014652323010417856,0.0462761691581659,-0.03009419486483933,-0.014149814293331286,0.011859074536459735,-0.04637748720964663,-0.07513409301398266,-0.0005290097504248026,-0.018768136136069646,-0.0023437515166655487,-0.04219077266636451,-0.061818967496416466,-0.03641513153233766,-0.0435240322681123,-0.023268279704655948,-0.03931667224411073,-0.021807836996613927,-0.08354730588573,-0.025464383593311157,0.0014699542721801073,0.01587086759764511,-0.04034504417178397,-0.013520614166650513,-0.016260838430684488,-0.025815457255656815,-0.044825928901800816,-0.03704722610034683,-0.05771353509009802,-0.055972690468854225,0.001973651836360668,0.00022425090517463886,0.08871175365709849,0.025876881959816966,-0.03197208644401439,-0.04530491821856575,-0.02948474370861509,-0.010281063171143967,-0.00672680140941162,0.0005900928583220111,0.004532959635531686,-0.046946931906922895,-0.023336589314661982,-0.005699436926464907,-0.023293944580674464,-0.02176297524840476,-0.023524555163236704,-0.025431301405862805,-0.0203187449166502,-0.04256676293450612,-0.005951265869496902,-0.048571353679488616,-0.06445613389892835,-0.020720161614335653,-0.033378316558486554,-0.04697399932382795,-0.06308362317794192,-0.023916582183976964,0.11486454322265471
2016-12-30,0.036403364674650884,0.042273275959933354,0.06852700041347859,0.057279918525096285,0.07219805530370293,0.07264489060165968,0.047515520023226454,0.08393751827307572,0.07125496326178204,0.05507899521976922,0.07488989506172072,0.04302972219009349,0.04787549746555686,0.05036735878789167,0.03609262388918055,0.0299548558168381,-0.09438944166508845,0.040877659832499136,0.02885178506600594,0.05994541168716605,0.033410374884185634,0.1423736698003608,0.024417101870756408,0.07770476876881505,0.04469327508121412,0.06621488938539732,0.04327102728791621,0.12279046473176858,0.031078212854508402,0.03921024314453003,0.03903841798563912,0.030285757116318868,0.079824805290438,0.0552222411651806,0.03450598246383296,0.01143868544001192,0.06181561668102353,0.04864448719228909,0.03672371406019592,0.05311120799384472,0.06646697235331778,0.06905955167858746,0.054859321312461296,0.11042926343528925,0.020649122454292623,0.023764760111776084,0.0010405239806370314,-0.0005693908407188308,0.0448260725263081,0.056282818401591106,0.04858589347703268,0.07055138399837402,0.07463885076692378,0.12919877086260323,0.04203670509490198,0.08495251143886495,0.05068309024459161,0.07015877717932795,0.05722825413586197,0.04755972201085079,0.0487205113721092,0.05114655625501752,0.04983302920613175,0.043730844763602894,0.03263947663254729,0.04876164392160831,0.05261843912149611,0.050419717735413316,0.036158251359363236,0.05814504579801971,0.09437903149303573,0.048617179802221466,0.005278985778092826
2017-01-31,0.020450380018937286,0.024404025939988028,0.033674623957846705,0.0025819298304992078,0.0005487058089832519,0.014104757138111212,0.0014015275488961088,0.002115965318133295,0.0010100256008032105,0.039137953984500484,0.01205937622529718,0.056077449287245784,0.034649812942454616,0.0067209747262158,0.026593918780529302,0.054572855142754007,-0.06292657019490988,0.03441616380975043,-0.0043198610506741675,0.037911559762951574,0.016103600333236878,0.086970491458918,0.05216414472835229,0.013090696942995583,0.061005130247530515,0.03830649107046691,0.05152552635146712,-0.019972639868964248,0.016554090109555997,0.0425162986773846,0.023847734783717156,0.05505658051941831,0.03600036165527731,0.013204665539716443,0.024180633796590856,0.040681523173510925,0.020806116806725727,0.00364030320508002,0.04394197585587434,0.022494635178598843,0.039093138372201075,0.016157800899470276,0.04424791713195564,0.04684208001763612,0.025096461307486884,0.03983973790157269,-0.028795875094271173,0.13134076235552272,0.023988002127769636,0.059793634213041624,0.04579425768745171,-4.744246604793112e-05,0.014901683063144322,-0.041910688211071245,0.012506186937364827,0.014531044543247384,0.005171919450327467,-0.002824185825771597,0.02392616014988458,0.029396845682791994,0.03546729588910713,0.025955371150331974,-0.07080591104398903,0.014170270875235813,0.05646454643359644,0.01583934184186453,-0.010231695783640249,0.023476852461219444,0.029329447914778983,0.03631229628569588,0.055537417415788326,0.029034632863029985,0.00597567358883877
2017-02-28,0.0161150993189223,0.019753122435903547,0.004454088919877641,0.023797635722709876,0.020302417291362396,0.018992983510166983,0.02896109889366838,0.009015271852350848,0.007834132159977747,0.0045527879620113065,0.017463867313462833,-0.007229112467605714,-0.01305587058312685,0.008798542954458144,0.01630136378028757,-0.02145524471549498,-0.012153626155888775,0.019548159556611155,0.03224246802002351,-0.026946646538487884,0.0182582173302408,0.013247602916893753,-0.0005510177956091766,0.02044641851404516,-0.006777305831881297,-0.00018780602324242057,0.010681661022142075,-0.004340184639950562,0.002816049996993586,0.009531630174399286,0.028132465390054318,-0.0034150820453915376,-0.007097891311371174,-0.004547289025097601,0.014067654929758033,0.010768082903435783,0.0014284990843216328,0.008672439423274003,0.0030549767037830744,0.009577703823293815,-0.011143272873028187,0.0044433693024685805,0.0010279322895960785,0.014726054106524167,0.010471496925850143,0.0194573179589681,0.017933291650335637,-0.032464685708300633,0.012765306663711895,0.005981456885432834,-0.006593187005145551,0.03721445320019723,0.019255668850143737,0.012214100509686077,0.030669565067487525,0.010778595605519525,0.025797140598866397,0.02129138322590296,0.002905303735032172,0.005649519495165567,0.01265791295563945,0.005971556372618814,0.012578711921448216,0.016597900974986146,-0.0219622493586894,0.015509912157166239,0.025465873166579334,0.008394514964307653,0.010947727796138285,0.005859798750566636,0.006312147752354669,0.005321097759874993,0.02165293705383342
