,ADRD,ADRU,DAX,DBEU,DBEZ,DBGR,DBUK,DDEZ,DEZU,DFE,DXGE,EDEN,EDOM,EFNL,EIRL,ENOR,EPV,EUDG,EUDV,EUFN,EUMV,EURL,EURZ,EUSC,EWD,EWG,EWGS,EWI,EWK,EWL,EWN,EWO,EWP,EWQ,EWU,EWUS,EZU,FDD,FEP,FEU,FEUZ,FEZ,FGM,FIEE,FKU,FSZ,GREK,GRMY,GSEU,GVAL,GXF,HEDJ,HEWG,HEWI,HEWL,HEWP,HEWU,HEZU,HFXE,IEUR,IEUS,IEV,JPEH,JPEU,NORW,OEUR,PGAL,RFEU,SCID,SMEZ,UPV,VGK,WBIA
2016-05-31,-0.0034638262094535133,-0.0054782423124930535,-0.015071789237945166,0.01747416309555061,0.02517985046539528,0.02137860460047003,0.002688173623283996,-0.00226336403493943,0.0025772819531857394,0.017816598204194012,0.029891279215516375,0.023231347518138046,-0.004962931802260817,0.003733550355503823,0.017504383050225503,-0.027217321071323797,0.0027090686789776885,-0.0032157236514176457,0.003339191655829632,-0.0058387772851083986,0.0020921031180094474,-0.02563012426767497,0.0,0.030553111087996188,-0.022494180943400055,-0.011437231576887585,0.023288921142265107,-0.04405975106886029,0.019531293296431107,-0.002286845376694102,0.007686143971524784,-0.050492660510307985,-0.031206533709309592,-0.0020201968227087086,-0.011649178454019804,0.023225388310960327,-0.036291318500680125,-0.01030927658991665,0.003386306478798229,-0.004161311032268689,-0.0012507956281715416,-0.006158401869550079,-0.011027447822584024,-0.010813023016704615,0.016018708512399282,-0.009086626852683466,0.07133758399303969,0.0,-0.0033519072657682836,-0.037804139489490685,-0.013882540706122715,0.02349571572115927,0.019296662821215227,-0.014492651832050285,0.03710465056620449,-0.0021678672649020347,0.004344097416257409,0.020950863222703786,0.005275050228562783,-0.004481002627542807,0.016196089945713643,-0.008434689186668232,-0.005116100607960528,-0.0017573599810998264,-0.025782646752176563,-0.009748364028873913,-0.0184645802516189,-0.00878874570060717,0.0029498739916937744,-0.0049493690265294266,-0.009374246937979835,-0.005014113362475481,0.02875241015290131
2016-06-30,-0.01686379364381141,-0.03264150591246617,-0.05234052723100446,-0.01053313874857964,-0.05400420924907501,-0.049162419081892006,0.045145866094483234,0.00863175832876295,-0.07290359513605371,-0.09971680845994568,-0.050717349355375085,-0.04432214962480463,-0.10661457131493257,-0.003690317629871931,-0.1099403817873823,-0.0025397964225810643,0.02629684870382376,-0.022167935219544188,-0.011554843365575662,-0.1307266391144275,-0.016930855238820985,-0.18456811703825748,-0.21947934122826251,-0.06651544092619166,-0.037794915159655273,-0.04988177931476323,-0.05178425994490199,-0.09454581912115345,-0.02275079379133549,-0.003337778287802684,-0.05720266294687015,-0.06430229553243283,-0.08744197656683572,-0.05023210435544212,-0.034807239785250355,-0.12330223420947517,-0.026972952787798432,-0.027413016150477088,-0.0633328145872668,-0.02141718574398066,-0.059797888572120095,-0.05605744785792799,-0.047274893322543865,-0.04471106183841622,-0.13382246262783914,-0.02459230423243297,-0.1403091227541282,-0.25974613133950797,-0.04133424597922053,-0.0008462071015777894,-0.03660242554995674,-0.036846665445587456,-0.04627682713523518,-0.07352949427234201,-0.033933829941209415,-0.08185977621838947,0.04843480668533928,-0.05011844580219149,-0.03440056735240227,-0.042865143520062876,-0.0875141646388472,-0.03240191894284272,-0.0031644820821516984,-0.02766502576963137,-0.008506494806156284,0.004505111029826425,-0.0683169031075821,-0.038208571385851764,-0.06008401032420496,-0.08895919923862594,-0.11048598981702284,-0.04074863579203125,-0.010004705412650416
2016-07-29,0.03587893524396657,0.041491828950611875,0.06563104110361206,0.03177192032982634,0.04460496091413635,0.0612246324698873,0.025820564656142464,-0.04793983805233948,0.016404240457075003,0.06388410461311778,0.05674351986775883,0.03395945162577507,0.0630162414371227,0.053218409603830175,0.037840884557799326,-0.005923015227891848,-0.0737100898910904,0.03769182350608613,0.019770679017638626,0.03824094391601496,0.013015304043976217,0.10268817566670951,0.0764806204244568,0.05910481166604731,0.02486286074259403,0.06652808205846727,0.06991802174881268,0.03133624255948897,0.025409493038437203,0.01888702783356755,0.04017278396679069,0.06986577061252208,0.051241052910663276,0.04722352514097139,0.014964205975048106,0.04215797447830005,0.04834231636864672,0.01192524237661119,0.05449891527156869,0.019423978148613408,0.053263413365692625,0.04491513924796786,0.06389137521486177,0.04620145368744932,0.03729344503492826,0.025654299377200873,0.038727489754757816,0.09124311887504843,0.043940731568864244,0.041095774486743064,0.026302850505417252,0.04789241196346694,0.060240565334773066,0.01998331872849146,0.039689874248961754,0.04419916064864404,0.02302270369962045,0.04142633239662197,0.024590174898157846,0.03367932191385048,0.05694361943821691,0.03069595972807626,-0.003293720441011061,0.012574762477165047,-0.004766543818188307,0.011661270552342895,0.06695018280039866,0.049583413324358006,0.03898074698005094,0.06163342451969478,0.07446817142532569,0.03471917245000866,0.0432504481109488
2016-08-31,0.000989668498305063,-0.0035301365773726667,0.02293205226440742,0.011448799941270238,0.01382667542260907,0.02534953790785166,0.018344649474502317,0.03953388394904178,0.06489222939541017,0.0053416522782938625,0.02490263048080954,-0.01537375597917423,0.01101201643616223,0.00847221779057361,0.04316366690548046,0.007944408489649613,-0.0166729046111046,-0.007623193546518969,-0.016803886161738446,0.06261491774214356,-0.011991438294751133,0.016577232903283834,0.0,0.0004102624346866701,0.01890845426179011,0.02183240236506867,0.006744151609041404,0.008936688796902903,0.0005505017708444804,-0.0009930457701653461,0.03156154170876224,0.029683490505517218,0.009139454963252414,-0.003340307531364939,0.010897575455021569,0.020085152301455578,0.01123228125831166,0.000841758516120894,0.013874436135104418,-0.002299525979562511,0.028415543173124114,0.008596722133903612,0.010326096232860404,-0.007812475001340857,0.014496872267033334,0.011116685896512823,-0.02130498593217156,0.007295221875651459,-0.003802222278969758,0.012105174001918684,-0.020882764287469824,0.014919674713793185,0.02473349289124016,0.013287272777453785,0.001713805402044688,0.013984241547303045,0.01799582985739412,0.014778274501119792,0.021885640774237825,0.004409667689565078,0.010229575497995524,0.004877917039748825,0.0,0.01312577976133733,0.004789372572417294,-0.005084387780235566,0.0039840692805031,-0.004259495957424808,0.01067024628851243,0.010900403844264828,0.0198019559772169,0.006835217479759681,-0.012619378239566381
2016-09-30,0.003959722149571965,-0.005702562498725583,0.000800644414774343,0.00663541555801328,0.004011269123731509,-0.0029836566727048375,0.022203565999603603,0.013481646945787018,-0.028184874837585694,0.018328580587175125,-0.001540194305679199,-0.014726833527960337,-0.0005390674188922029,0.033303163529337265,-0.023130413036865693,0.06059127839767808,-0.02408481033381582,0.009471562223709151,-0.005164636290914015,-0.00866541270684651,0.0039011081422781757,0.017745737840866527,0.01314120847754463,0.005739016124258534,0.017857084822145985,0.002289174437194008,0.022407131634523347,-0.023914845125867612,0.037974901451577114,0.012259805170083071,0.008856617301763903,0.04548359048063699,0.012075444989199768,0.012148997615417434,0.004438679470820661,0.008596524525468885,0.008185052079887623,-0.0006014886647373041,0.014269345571678915,0.00043397874233730427,-0.0008255142203632548,0.001379877775353533,0.008555962758322044,0.005636140046214155,-0.00906060837569278,0.028985521563544614,-0.023129248122429225,-0.025626741068003,0.012468981390206135,0.022642214967724117,-0.0009694194205550621,0.002956461575056357,-0.0029130546355793374,-0.02565582007132039,0.0008553443988135179,0.00905220658177841,0.01691443872411358,0.0028318599103169806,0.0034120580188570226,0.009024327957444456,0.02565273441549487,0.0061320300979395,0.0,0.01454619418651748,0.061963757512163875,-0.006666245675284732,-0.018849152594516472,0.0189752509763641,0.007024363893752605,0.02242827879128728,0.010233594110716338,0.007886322749012242,-0.017145924751481023
2016-10-31,-0.034209114563758525,-0.03234069459141142,-0.011600056493781818,0.0007754864962796759,0.012385101388142195,0.009405692729621329,0.00040996425368100553,-0.012547229578264374,0.016851482394777406,-0.0354301840176281,0.011832024223155102,-0.047902007402068514,0.004647954968938439,-0.06591164750744949,-0.04709293617367327,-0.008360634766450437,0.07087862512289589,-0.05924596438281171,-0.08276321482082405,0.034382263812937186,-0.0587219053578687,-0.10980208186789864,0.03342816493352507,0.009828124336949573,-0.05263155280631293,-0.013703828491507641,-0.04202444521690507,0.02359334122254486,-0.05090164592948143,-0.050409213139675946,-0.023144349281841947,0.0073529813427091195,0.02348996150521221,-0.0045530327236018575,-0.05303030504497219,-0.07836112426846653,-0.010147900248300146,-0.023688656609178627,-0.03150413359882853,-0.03305762932170209,0.005033104655933762,-0.00579972070654633,-0.02560683106096384,-0.072859176080739,-0.0679694404217851,-0.03326865750452446,0.013927616072205495,0.017152736231902832,-0.037216556985919524,0.02867386665158822,-0.06210583313046514,0.01079263340941794,0.00959936930229155,0.04505572439190231,-0.029572647209279768,0.045382533369509925,0.0059261689241663085,0.013714987550115465,-0.011204442563386041,-0.03287400666669238,-0.05594575637708721,-0.03174205368319205,0.05769002262058032,-0.04549802296227823,-0.007181383660710083,-0.062049154681120045,-0.00404449475876778,-0.011665630919726389,-0.03529920864707936,-0.02227378649381051,-0.057922118037861514,-0.035296510007430726,-0.05174000901762221
2016-11-30,-0.003079914549642626,-0.013793076796951742,-0.037636605582249016,-0.005811600081475299,-0.007103365533082551,-0.005506292281463043,-0.01802536388846454,-0.022186496437202274,-0.015699895106548456,-0.022301530301851225,-0.0007543785924843949,-0.07527892832662508,-0.02004850664147584,-0.026422001999495848,0.004969894567306454,-0.0009366754002883004,0.04682880518633947,-0.029580089465842896,-0.013627654957871993,0.012394404978507634,-0.045871601856143585,-0.07464264463810844,0.0,-0.018248325002167665,-0.0018156335772528953,-0.041682775062184985,-0.06132088856660167,-0.03590420560938912,-0.04301671533950713,-0.022750709797686786,-0.038807221671674275,-0.021289535051605024,-0.08306021898639648,-0.024947935973153368,0.00199999255803629,0.016408170147537815,-0.03983611223791306,-0.012998131697548154,-0.015739755231434005,-0.025299183925941104,-0.04431927012450243,-0.036536624984830235,-0.05721338335522552,-0.055471579538355686,0.002503941323809933,0.0007536604021520787,0.08928575421508422,0.026419220549110056,-0.031458939090832305,-0.04479849867506214,-0.02897034218791872,-0.009756961548320287,-0.006200900858467806,0.001119681677275386,0.005064536221948135,-0.046441343691497106,-0.02281906565968239,-0.005173020313949617,-0.02277642437035876,-0.021244663732132074,-0.023007136479839763,-0.02491483779583914,-0.019799715922066752,-0.04205896519569008,-0.005424972795679328,-0.0480665785110016,-0.06395939451267696,-0.020201324758769124,-0.032865862105494914,-0.04646842415496266,-0.06258613509840882,-0.023399353155360014,0.11545159969747698
2016-12-30,0.03699284098880118,0.042865929871120034,0.06913388025285361,0.05788068162472526,0.07280689827044795,0.07325397938862865,0.04811099176688849,0.08455271932678787,0.0718632592672257,0.05567856548431571,0.07550019960928234,0.04362275498932955,0.04847120253866688,0.050964408115148796,0.03668190977160646,0.030540857943837985,-0.09387106078388141,0.0414695510063654,0.029437154142640143,0.06054770182256797,0.03399820385435892,0.1430205766306607,0.025000067579114882,0.07831658520432816,0.04528724701597975,0.06682050860291988,0.043864201130273894,0.12342670952737556,0.031664773495284626,0.039801221134195375,0.0396292988802307,0.03087192830694563,0.08043781259921556,0.055821905350221135,0.03509442238110427,0.012014611586113944,0.06241885084208709,0.04924058624080896,0.03731335227342836,0.0537097263465105,0.06707275138328361,0.06966670977271283,0.05545878127183301,0.11105885225183854,0.021230053889382372,0.024347355110011737,0.0016109051969599442,0.0,0.04542009125633495,0.05688304967666413,0.049181969980184315,0.07115934029761517,0.07524901993456568,0.12983847515174407,0.04262921302444145,0.08556828865303645,0.05128027432486415,0.07076651776337761,0.05782909391095292,0.04815523118900411,0.04931664096400912,0.05174401164735376,0.050429753984849945,0.04432426900529318,0.033226935220354914,0.04935780891216557,0.05321672089909879,0.05101677013907335,0.036747569394226964,0.058746295072759525,0.09499994680906387,0.049213261822907084,0.00585159680705849
2017-01-31,0.021031510551541066,0.024987302588940885,0.034262899809056835,0.0031533870897881844,0.0011190628120281154,0.014682451707049182,0.0019723435173635284,0.0026871575338831555,0.001580629462339278,0.03972918005953141,0.012635959281920295,0.05667783125043058,0.03523861770629444,0.0072946679974825734,0.02717836488269998,0.055172430349572865,-0.06239064833531671,0.035004832697734134,-0.0037521565501082987,0.03850215330447604,0.016682364179700482,0.0875876169799128,0.05276244845063016,0.01366785158856998,0.06160816702725036,0.03889726707894825,0.052123442353701144,-0.019413378863745168,0.01713310442915228,0.04310935491725143,0.024430690182509984,0.055656420614421664,0.03658990801731621,0.01378186808800752,0.02476377536746477,0.041273598683082335,0.02138743141048116,0.004212335553433144,0.04453580116651379,0.023076866064551504,0.03968435352458566,0.016736604716708126,0.04484190246259967,0.04743751231980742,0.025680110359687536,0.04043134283274652,-0.02824131350454384,0.13198253653043834,0.02457102995461402,0.06039603171714303,0.046389081491369666,0.000522587937879404,0.015479808647693494,-0.04136331624808731,0.013083024326372872,0.015108986941910763,0.005744784516030332,-0.002255655938488199,0.024509153802627193,0.029982805834168458,0.03605653521497243,0.02653947009135882,-0.07027428221530774,0.014747989727380784,0.05706514499157245,0.01641796179035704,-0.009667175087321622,0.024059608088836004,0.029915372043755273,0.036902005344856104,0.05613753875820171,0.029620396925293946,0.006548969517590653
2017-02-28,0.01667483129520675,0.02031474777288067,0.0050077314199554745,0.024361372814253546,0.020864337255748655,0.019554219363449477,0.02952752657865476,0.009571294086238025,0.008389542033185649,0.005106486760315443,0.018024304423359228,-0.006681565798864475,-0.012511378488950675,0.009354454183000849,0.016861189379846486,-0.020915126134102402,-0.011608662907841683,0.020109671815455643,0.03281060653336243,-0.02640939391568886,0.018819057750176338,0.013805872235037597,0.0,0.021008413823107697,-0.0062295242028559406,0.00036341039108589435,0.01123855660720996,-0.0037911109756130212,0.003368833353596612,0.010087913564243989,0.028698467879484157,-0.0028655301051337956,-0.006550275999872346,-0.003998343158332696,0.014626314392569562,0.011325031943102637,0.001980561824512561,0.009228282930124454,0.0036078921174869105,0.010134017922987626,-0.0105977676987965,0.00499700569084971,0.0015797856091961382,0.015285073726852394,0.011028284531072075,0.02001878431216686,0.01849401700017017,-0.03193034571815767,0.013323284791133538,0.006535907936837004,-0.00604531296010602,0.03778518968493283,0.019817041364065036,0.012771816963847993,0.031236884651677732,0.011335550032772312,0.02636191961095191,0.02185381793670227,0.003458138644658826,0.006203782900079169,0.013215842296155245,0.006525988611390421,0.013136590287397887,0.01715787459439233,-0.02142239424146397,0.01606932198565314,0.026030480102395392,0.008950215468561895,0.011504758247918634,0.00641417420956647,0.006866782201397248,0.005875190107453632,0.022215559734232615
